@relation 'conscientiousness'
@attribute StatusNum numeric
@attribute AvgStatusShare numeric
@attribute MaxStatusShare numeric
@attribute AvgStatusCmt numeric
@attribute MaxStatusCmt numeric
@attribute StatusTimeDiff numeric
@attribute MinStatusTimeDiff numeric
@attribute StatusTextLength numeric
@attribute AvgStatusEmoticon numeric
@attribute BlogNum numeric
@attribute AvgBlogShare numeric
@attribute MaxBlogShare numeric
@attribute AvgBlogCmt numeric
@attribute MaxBlogCmt numeric
@attribute AvgBlogView numeric
@attribute MaxBlogView numeric
@attribute BlogTimeDiff numeric
@attribute MinBlogTimeDiff numeric
@attribute BlogTitleLength numeric
@attribute BlogTextLength numeric
@attribute PublicRatio numeric
@attribute AvgImg numeric
@attribute MaxImg numeric
@attribute ShareNum numeric
@attribute PhotoRatio numeric
@attribute BlogRatio numeric
@attribute VideoRatio numeric
@attribute OtherRatio numeric
@attribute AvgShareCmt numeric
@attribute MaxShareCmt numeric
@attribute ShareTimeDiff numeric
@attribute MinShareTimeDiff numeric
@attribute HanziRatio numeric
@attribute StarNum numeric
@attribute BasicInfo numeric
@attribute Education numeric
@attribute WorkNum numeric
@attribute LikeNum numeric
@attribute AppCount numeric
@attribute VisitorCount numeric
@attribute PageCount numeric
@attribute ZhanCount numeric
@attribute MusicCount numeric
@attribute MovieCount numeric
@attribute FriendCount numeric
@attribute FriendDensity numeric
@attribute score numeric
@data
4415,0.15583238958097395,7,5.684258210645527,283,16949.022202084278,10,26.035334088335222,0.2785956964892412,69,2.391304347826087,25,16.391304347826086,82,109.52173913043478,265,898258.7941176471,365,6.36231884057971,1505.7971014492753,1.0,0.21739130434782608,15,544,0.5643382352941176,0.25183823529411764,0.12867647058823528,0.05514705882352941,2.0238970588235294,44,135982.05893186003,3,1.0,0,3,4,0,7,92,16980,29,1,0,27,420,0.0,0.333
300,0.39666666666666667,4,2.7133333333333334,32,95300.72575250836,2,15.923333333333334,0.11333333333333333,16,3.3125,16,21.0,66,163.5625,407,3513444.0,257,13.8125,1561.25,0.8125,8.75,100,1197,0.5906432748538012,0.2623224728487886,0.0885547201336675,0.05847953216374269,1.7627401837928154,74,58083.10702341137,4,1.0,0,3,6,0,7,134,4780,192,33,1,0,891,0.0,0.389
1126,0.5506216696269982,5,3.407637655417407,98,64493.52088888889,12,23.97246891651865,1.5719360568383658,1,0.0,0,19.0,19,118.0,118,0.0,2147483647,7.0,1615.0,1.0,22.0,22,1256,0.6472929936305732,0.2125796178343949,0.10987261146496816,0.030254777070063694,2.292197452229299,87,58069.677290836655,11,1.0,0,3,4,0,0,99,2600,83,22,2,0,502,0.0,0.417
86,0.8255813953488372,10,2.5930232558139537,20,519742.08235294116,19,29.74418604651163,0.19767441860465115,1,0.0,0,5.0,5,59.0,59,0.0,2147483647,19.0,210.0,1.0,8.0,8,170,0.5470588235294118,0.27647058823529413,0.15294117647058825,0.023529411764705882,0.9235294117647059,6,233351.87573964498,4,0.25,1,3,4,0,0,13,1383,31,4,0,0,523,0.0,0.417
223,0.16591928251121077,4,2.1704035874439462,36,329183.6846846847,10,38.47085201793722,0.15695067264573992,5,0.0,0,3.0,5,42.0,149,9696104.75,3867445,17.6,8343.6,1.0,6.0,30,217,0.30414746543778803,0.23963133640552994,0.11059907834101383,0.3456221198156682,2.0184331797235022,17,322198.3287037037,22,1.0,1,0,0,0,0,27,944,31,6,1,0,233,0.0,0.472
197,0.5939086294416244,7,5.50253807106599,42,354429.5306122449,5,26.426395939086294,0.7817258883248731,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,103,0.44660194174757284,0.3592233009708738,0.1650485436893204,0.02912621359223301,2.2427184466019416,24,669100.6568627451,76,1.0,0,3,5,0,0,38,3234,29,12,0,0,527,0.0,0.778
55,0.5454545454545454,4,6.909090909090909,41,1248732.5555555555,853,30.272727272727273,0.45454545454545453,6,3.6666666666666665,13,11.833333333333334,37,90.33333333333333,181,1.07018622E7,3970164,15.5,2369.0,1.0,22.166666666666668,72,96,0.46875,0.375,0.0625,0.09375,3.0104166666666665,31,714849.947368421,91,0.16666666666666666,0,3,4,0,7,103,11996,44,16,10,11,624,0.0,0.472
297,0.2760942760942761,3,7.91919191919192,152,240999.44256756757,15,27.858585858585858,0.7441077441077442,1,0.0,0,12.0,12,40.0,40,0.0,2147483647,5.0,43.0,1.0,0.0,0,157,0.5031847133757962,0.3821656050955414,0.10191082802547771,0.012738853503184714,1.643312101910828,20,451178.25,341,0.25,0,3,3,0,0,31,836,25,6,0,0,191,0.0,0.306
969,0.23426212590299278,4,4.165118679050567,120,73822.4958677686,16,38.23529411764706,0.9824561403508771,3,0.3333333333333333,1,1.3333333333333333,2,38.0,66,2.59213805E7,986023,11.666666666666666,796.3333333333334,1.0,1.0,3,464,0.6573275862068966,0.2349137931034483,0.05818965517241379,0.04956896551724138,2.1336206896551726,44,153449.82289416846,3,0.3333333333333333,1,3,4,0,2,0,4765,60,0,0,0,316,0.0,0.306
289,0.6920415224913494,8,3.6643598615916955,29,235703.65625,6,25.10726643598616,0.03460207612456748,4,2.25,6,8.5,20,53.5,76,1.9038269666666668E7,9261269,19.75,2510.0,1.0,41.0,84,262,0.37404580152671757,0.42366412213740456,0.15648854961832062,0.04580152671755725,1.5954198473282444,35,258912.9233716475,18,1.0,0,3,3,0,3,0,2096,43,0,0,0,748,0.0,0.444
1554,0.3108108108108108,6,2.956241956241956,71,43828.81584030908,6,44.678893178893176,0.11904761904761904,53,6.169811320754717,146,6.6415094339622645,66,113.09433962264151,2229,1166384.576923077,59,20.037735849056602,4114.7169811320755,0.9811320754716981,5.622641509433962,262,555,0.4846846846846847,0.3387387387387387,0.05045045045045045,0.12612612612612611,1.8054054054054054,27,121966.09927797834,7,1.0,1,3,2,0,0,0,10657,137,0,0,0,646,0.0,0.444
0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,8,5.375,18,9.875,43,101.375,350,7035660.142857143,950040,15.125,9549.75,1.0,8.125,56,508,0.38976377952755903,0.46062992125984253,0.07086614173228346,0.07874015748031496,0.7263779527559056,24,127912.88362919132,5,1.0,1,3,4,0,0,0,1603,87,0,0,0,599,0.0,0.5
504,0.39087301587301587,4,4.575396825396825,37,129171.04174950298,6,36.76984126984127,1.5178571428571428,12,0.3333333333333333,3,5.916666666666667,33,94.5,471,2668937.8181818184,1376,13.5,3704.1666666666665,0.8333333333333334,10.083333333333334,48,402,0.40049751243781095,0.4527363184079602,0.08955223880597014,0.05721393034825871,1.945273631840796,36,158606.99002493767,14,1.0,0,3,7,0,0,0,2653,17,0,0,0,450,0.0,0.306
502,0.649402390438247,6,4.585657370517929,45,141680.92814371258,12,19.768924302788843,0.5717131474103586,3,0.6666666666666666,2,3.6666666666666665,7,182.0,470,8003880.5,1981289,10.0,1248.0,1.0,0.0,0,498,0.43373493975903615,0.4538152610441767,0.07429718875502007,0.03815261044176707,1.6867469879518073,24,140911.708249497,5,1.0,1,3,3,0,0,26,2759,64,19,0,0,1236,0.0,0.694
122,0.2540983606557377,5,3.8114754098360657,34,561668.4710743802,8,31.778688524590162,0.20491803278688525,1,21.0,21,49.0,49,396.0,396,0.0,2147483647,41.0,2766.0,1.0,0.0,0,163,0.4049079754601227,0.4049079754601227,0.10429447852760736,0.08588957055214724,1.822085889570552,37,413311.7469135802,74,1.0,1,3,2,0,0,0,728,36,0,0,0,280,0.0,0.389
54,0.24074074074074073,2,5.462962962962963,27,1207766.7547169812,263,13.833333333333334,0.7037037037037037,1,0.0,0,54.0,54,159.0,159,0.0,2147483647,25.0,22106.0,1.0,0.0,0,25,0.6,0.16,0.16,0.08,2.56,11,2586719.7083333335,89376,1.0,1,3,3,0,0,0,657,11,0,0,0,312,0.0,0.361
150,0.54,3,1.1066666666666667,34,459223.06040268455,4,10.486666666666666,0.20666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,168,0.5892857142857143,0.2857142857142857,0.09523809523809523,0.02976190476190476,0.9940476190476191,16,373208.5868263473,10,1.0,0,3,3,0,0,48,374,54,19,0,0,334,0.0,0.667
98,0.5306122448979592,4,3.13265306122449,31,590752.7010309278,89,57.44897959183673,1.346938775510204,14,7.571428571428571,62,11.428571428571429,33,114.85714285714286,272,2783772.6153846155,1132,16.571428571428573,3663.285714285714,1.0,28.0,110,73,0.3698630136986301,0.5616438356164384,0.0684931506849315,0.0,0.726027397260274,4,768065.2361111111,8,0.5,0,3,2,0,0,6,4339,10,2,0,0,207,0.0,0.444
833,0.5330132052821128,7,2.254501800720288,61,48233.88221153846,12,13.638655462184873,0.6158463385354142,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,1191,0.6960537363560033,0.2073887489504618,0.04030226700251889,0.056255247691015954,1.5314861460957179,32,33850.21008403361,6,1.0,0,3,1,0,0,0,8110,259,0,0,0,683,0.0,0.417
4,0.0,0,0.0,0,19530.333333333332,206,10.75,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,0.0,2147483647,1.0,0,3,2,0,0,0,27,4,0,0,0,12,0.0,0.528
770,0.4038961038961039,5,5.15974025974026,122,51424.37451235371,11,21.155844155844157,0.43506493506493504,2,0.5,1,19.5,37,154.5,300,2.9033338E7,29033338,5.0,790.0,1.0,6.0,12,684,0.6578947368421053,0.195906432748538,0.06140350877192982,0.0847953216374269,2.861111111111111,36,58052.957540263546,8,1.0,0,3,3,0,0,28,3523,154,3,0,0,577,0.0,0.361
133,0.40601503759398494,3,1.2330827067669172,18,257257.4393939394,15,23.203007518796994,0.6390977443609023,2,4.5,9,2.5,4,54.0,68,7693980.0,7693980,11.0,6519.0,1.0,72.0,144,272,0.6911764705882353,0.1875,0.04044117647058824,0.08088235294117647,1.3897058823529411,10,126130.83025830258,24,1.0,0,3,2,0,0,19,1475,28,21,0,0,244,0.0,0.667
20,0.05,1,0.85,7,273119.7368421053,3029,18.05,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,34,0.5294117647058824,0.38235294117647056,0.029411764705882353,0.058823529411764705,1.588235294117647,14,251078.0606060606,29,1.0,0,3,2,0,0,0,257,16,0,0,0,221,0.0,0.417
2,1.0,1,1.0,1,1644146.0,1644146,55.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,6,1.0,0.0,0.0,0.0,1.0,2,726649.2,87743,1.0,1,3,2,0,0,0,45,8,0,0,0,76,0.0,0.222
6,0.16666666666666666,1,0.0,0,623516.6,177518,12.833333333333334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,31,0.6129032258064516,0.3225806451612903,0.0,0.06451612903225806,0.06451612903225806,1,262862.9666666667,45,1.0,1,3,3,0,1,0,59,17,0,0,0,99,0.0,0.556
0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2147483647,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.444
324,0.05555555555555555,1,1.7098765432098766,20,129933.30030959753,98,46.8179012345679,1.0895061728395061,0,0.0,0,0.0,0,0.0,0,0.0,2147483647,0.0,0.0,0.0,0.0,0,153,0.7516339869281046,0.10457516339869281,0.0718954248366013,0.0718954248366013,1.5359477124183007,17,238288.18421052632,33,1.0,0,0,0,0,0,18,860,13,1,0,0,136,0.0,0.722
